StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consumidor,Frequência,Lugar,Marcas,É consumidor,Como conheceu,Q44,Características,Falta na marca,Qualidades marcas,Classificação_1,Classificação_2,Classificação_3,Classificação_4,Classificação_5,Q42,Q34,Qualidade_NPS_GROUP,Qualidade,Diferencial,Pontos melhora,Q40,Q41,Lançamentos,Procura,Q30,Q45_1,Q45_2,Q45_3,Q45_4,Q45_5,Frequencia uso,Preço,Utilização,ticket,idade,reg,sel
2024-06-28 13:36:12,2024-06-28 13:39:49,IP Address,201.23.207.39,100,216,True,2024-06-28 13:39:49,R_7CTbRQ7dCWrNRhU,,,,,-22.3083,-42.8788,anonymous,EN,Sim,A cada 6 meses,Loja Física,"Arezzo,Schutz,Paula Torres,Luiza Barcellos",Sim,,,,,,,,,,,,Recomendação de amigos/família,Passive,8,"Qualidade dos produtos,Conforto,Atualização de modelos","Preço,Exclusividade",Sim,3,5,"Pede recomendações para conhecidos,Acessa o site da marca diretamente,Visita lojas físicas para experimentar pessoalmente",Campanhas,5,4,3,1,2,3 a 6 vezes na semana,3,"Ocasiões formais (como casamentos, formaturas ou eventos corporativos)",d6b3b216-5b88-4d26-8105-feecd37839f1_0adc1c5cbd5af884,55,3,2
2024-06-28 13:40:16,2024-06-28 13:40:54,IP Address,177.9.172.34,100,37,True,2024-06-28 13:40:54,R_3NBQ30eIahQbduW,,,,,-23.5335,-46.6359,anonymous,EN,Sim,A cada 6 meses,Loja Física,"Arezzo,Schutz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd0c97a6-6a54-4e2d-9ba9-3f275fcb294f_0adc1c5cbd5af884,42,3,1
2024-06-28 13:42:03,2024-06-28 13:42:57,IP Address,201.17.83.216,100,53,True,2024-06-28 13:42:57,R_5Iozd1ZY2urnzqM,,,,,-22.9072,-43.1883,anonymous,EN,Sim,A cada 6 meses,Loja Física,"Arezzo,Outras",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538399ce-7752-49b8-a00c-a1711b4f4b07_0adc1c5cbd5af884,66,3,3
2024-06-28 13:42:41,2024-06-28 13:42:59,IP Address,179.49.205.228,100,17,True,2024-06-28 13:42:59,R_6qaN4uXo5oUmNSP,,,,,-22.9201,-43.0811,anonymous,EN,Sim,Somente se os atuais não forem mais utilizáveis,Loja Física,Outras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71296101-446b-41a0-bbd9-24f6ac425d74_0adc1c5cbd5af884,32,3,3
2024-06-28 13:34:31,2024-06-28 13:43:42,IP Address,191.180.156.239,100,551,True,2024-06-28 13:43:43,R_1xORHKJx1p16szZ,,,,,-23.5335,-46.6359,anonymous,EN,Sim,A cada 6 meses,Loja Física,"Arezzo,Tatiana Loureiro,Paula Torres,Alexandre Birman",Não,Loja física,Campanhas,"Elegante,Inovadora,Versátil","Mais opções de estilo e design,Melhor relação custo-benefício,Qualidade do produto","Avaliações e opiniões positivas de outros clientes,Informações sobre a qualidade do e o conforto do sapato,Variedade de estilos e peças",3,2,1,5,4,Procura pelo produto específico na internet,,,,,,,,,,,,,,,,,,,5ad3a921-9cc0-4433-af59-b08fd3bb2933_0adc1c5cbd5af884,59,3,1
2024-06-28 13:44:05,2024-06-28 13:44:32,IP Address,201.17.95.44,100,27,True,2024-06-28 13:44:33,R_5VEoKmeAt61oHfu,,,,,-22.9072,-43.1883,anonymous,EN,Sim,A cada 6 meses,Ambos na mesma proporção,Outras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7480b747-2020-4390-a460-79414120250d_0adc1c5cbd5af884,39,3,3
2024-06-28 13:38:48,2024-06-28 13:44:39,IP Address,177.26.232.226,100,350,True,2024-06-28 13:44:39,R_1qHBtiFQg8Ur383,,,,,-23.6283,-46.6409,anonymous,EN,Sim,A cada 6 meses,Loja Física,"Arezzo,Schutz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f70d8dc-1a8e-4fdb-9961-dcee46d18e5a_0adc1c5cbd5af884,45,3,3
2024-06-28 13:43:23,2024-06-28 13:44:39,IP Address,179.209.21.192,100,76,True,2024-06-28 13:44:40,R_5GwcBOEaw7b4nSI,,,,,-23.5335,-46.6359,anonymous,EN,Sim,Somente se os atuais não forem mais utilizáveis,Loja Física,"Arezzo,Schutz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f280fe0-8096-490b-aeed-6104602943ea_0adc1c5cbd5af884,65,3,3
2024-06-28 13:44:36,2024-06-28 13:45:00,IP Address,177.51.206.253,100,24,True,2024-06-28 13:45:01,R_7mPGMRMtZOmnGpZ,,,,,-25.5026,-49.2908,anonymous,EN,Sim,A cada 6 meses,Online,Outras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43dabe58-a423-426b-86d8-f2c5c9fb6e0f_0adc1c5cbd5af884,46,4,3
2024-06-28 13:44:06,2024-06-28 13:45:03,IP Address,177.27.7.127,100,57,True,2024-06-28 13:45:04,R_71hQsOBQuJxM9nK,,,,,-22.9201,-43.0811,anonymous,EN,Sim,Uma  vez por ano,Ambos na mesma proporção,"Arezzo,Schutz,Alexandre Birman,Outras",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2399364-19f9-4cb3-8461-f9dc3a9387fe_0adc1c5cbd5af884,49,3,3
2024-06-28 13:45:01,2024-06-28 13:45:17,IP Address,200.181.26.38,100,15,True,2024-06-28 13:45:17,R_1anLh2Dbk9YaZqr,,,,,-15.7783,-47.9319,anonymous,EN,Sim,Uma  vez por ano,Ambos na mesma proporção,"Arezzo,Schutz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8b35eac-588f-426c-a9e4-a773cbd51141_0adc1c5cbd5af884,27,5,4
2024-06-28 13:45:20,2024-06-28 13:45:47,IP Address,177.133.210.90,100,27,True,2024-06-28 13:45:47,R_1ErOw9XbtBJ8dUX,,,,,-25.5026,-49.2908,anonymous,EN,Sim,A cada 6 meses,Online,"Arezzo,Schutz,Alexandre Birman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c272f1e2-466f-41dc-88ae-d0cc8ee3ca7d_0adc1c5cbd5af884,44,4,2
2024-06-28 13:44:26,2024-06-28 13:46:46,IP Address,191.180.156.239,100,139,True,2024-06-28 13:46:46,R_3otBX1ohH7Q69zl,,,,,-23.5335,-46.6359,anonymous,EN,Sim,A cada 6 meses,Online,"Arezzo,Paula Torres,Luiza Barcellos,Alexandre Birman",Não,Redes sociais,Campanhas,"Elegante,Inovadora,Versátil","Mais opções de estilo e design,Iniciativas de sustentabilidade mais atrativas,Qualidade do produto","Avaliações e opiniões positivas de outros clientes,Compromisso da marca com a sustentabilidade,Variedade de estilos e peças",5,4,1,3,2,Procura pelo produto específico na internet,,,,,,,,,,,,,,,,,,,5ad3a921-9cc0-4433-af59-b08fd3bb2933_0adc1c5cbd5af884,59,3,1
2024-06-28 13:46:37,2024-06-28 13:47:26,IP Address,201.66.125.75,100,48,True,2024-06-28 13:47:26,R_6NJx60KHMRCvrUp,,,,,-25.5026,-49.2908,anonymous,EN,Sim,Uma  vez por ano,Loja Física,Schutz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c80f3b3-06a5-463a-a354-42565d908936_0adc1c5cbd5af884,60,4,4
2024-06-28 13:47:20,2024-06-28 13:47:47,IP Address,201.17.105.24,100,26,True,2024-06-28 13:47:47,R_1Uix0UrvDP56WQh,,,,,-22.9072,-43.1883,anonymous,EN,Não,Somente se os atuais não forem mais utilizáveis,Loja Física,Outras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78867537-8418-4840-a426-49bfad543688_0adc1c5cbd5af884,55,3,3
2024-06-28 13:47:04,2024-06-28 13:47:50,IP Address,177.220.187.18,100,45,True,2024-06-28 13:47:50,R_6EBq9eIVatVgqQm,,,,,-25.5026,-49.2908,anonymous,EN,Sim,Uma  vez por ano,Online,Outras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63fa865e-179e-428c-8fad-ca8160d702bd_0adc1c5cbd5af884,45,4,3
2024-06-28 13:44:43,2024-06-28 13:48:13,IP Address,191.254.26.26,100,209,True,2024-06-28 13:48:14,R_66mWLzJKqqTSuZD,,,,,-23.5335,-46.6359,anonymous,EN,Sim,Uma  vez por ano,Loja Física,"Arezzo,Tatiana Loureiro,Paula Torres,Alexandre Birman",Sim,,,,,,,,,,,,Redes sociais,Passive,8,"Design,Conforto,Trabalho artesanal,Sustentabilidade","Atualização de modelos,Preço,Exclusividade",Sim,4,3,"Pede recomendações para conhecidos,Acessa o site da marca diretamente,Visita lojas físicas para experimentar pessoalmente",Recomendação,5,4,3,2,1,3 a 6 vezes na semana,4,"Ocasiões formais (como casamentos, formaturas ou eventos corporativos)",9266e216-ad07-4c24-88f0-755d8d97e371_0adc1c5cbd5af884,35,3,4
2024-06-28 13:47:41,2024-06-28 13:48:20,IP Address,187.87.112.35,100,39,True,2024-06-28 13:48:20,R_5fqQSnAG1GR5bg8,,,,,-21.7887,-46.5285,anonymous,EN,Sim,A cada 6 meses,Online,"Arezzo,Schutz,Luiza Barcellos,Outras",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2e9c9ca-4e58-486d-b7d6-b2de41a02efd_0adc1c5cbd5af884,58,3,1
2024-06-28 13:47:45,2024-06-28 13:48:29,IP Address,179.157.146.176,100,44,True,2024-06-28 13:48:30,R_524uBNFScUDZvyJ,,,,,-22.7539,-43.4519,anonymous,EN,Sim,A cada 6 meses,Online,"Arezzo,Schutz,Outras",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16c879c2-cda3-415d-8791-14174c90d9a6_0adc1c5cbd5af884,26,3,3
2024-06-28 13:48:52,2024-06-28 13:49:41,IP Address,189.122.40.173,100,48,True,2024-06-28 13:49:42,R_3zXR1dbpNyr8vR2,,,,,-22.9072,-43.1883,anonymous,EN,Sim," A cada dois anos",Loja Física,"Arezzo,Schutz,Alexandre Birman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,068a3a7c-a2b8-47f6-9b64-40d98f701a86_0adc1c5cbd5af884,80,3,1
2024-06-28 12:32:57,2024-06-28 13:49:55,IP Address,131.72.220.160,100,4618,True,2024-06-28 13:49:55,R_2GetzzyqbCDyf42,,,,,-15.7792,-47.9341,anonymous,EN,Sim,Uma  vez por ano,Loja Física,Arezzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ea691bb-6203-4e8d-9710-3f443e6f572d_0adc1c5cbd5af884,43,5,4
2024-06-28 13:50:03,2024-06-28 13:50:50,IP Address,186.231.202.138,100,47,True,2024-06-28 13:50:51,R_6ATkFdNdjylWlOy,,,,,-22.9201,-43.0811,anonymous,EN,Sim,A cada 6 meses,Loja Física,Arezzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27776944-3078-49d8-ac50-b6664fa39d17_0adc1c5cbd5af884,61,3,2
2024-06-28 13:49:50,2024-06-28 13:50:52,IP Address,186.220.197.103,100,62,True,2024-06-28 13:50:53,R_6fcPtzjeL3CrLZZ,,,,,-23.5335,-46.6359,anonymous,EN,Sim,Somente se os atuais não forem mais utilizáveis,Loja Física,Outras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d5110ca83fc66bd_0adc1c5cbd5af884_3f864c1a3c036c46_75517e50fba27e7ee9f7fc228beb331d,56,3,3
2024-06-28 13:51:21,2024-06-28 13:51:52,IP Address,179.118.197.20,100,31,True,2024-06-28 13:51:52,R_5nOvNBFxd6q9BO2,,,,,-23.5335,-46.6359,anonymous,EN,Sim,A cada 6 meses,Loja Física,"Arezzo,Schutz,Outras",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a5f741e-c452-4398-85ad-bb6a92ce3309_0adc1c5cbd5af884,53,3,4
2024-06-28 13:52:09,2024-06-28 13:52:39,IP Address,201.148.209.91,100,30,True,2024-06-28 13:52:40,R_6cCusu291nkt3eN,,,,,-22.9201,-43.0811,anonymous,EN,Sim,Uma  vez por ano,Online,"Arezzo,Schutz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e884b5c0-479d-40a5-b707-bed1774e6727_0adc1c5cbd5af884,29,3,3
2024-06-28 13:51:53,2024-06-28 13:52:55,IP Address,201.42.90.39,100,62,True,2024-06-28 13:52:55,R_28FWV1vyMRRKJZ6,,,,,-23.5335,-46.6359,anonymous,EN,Sim,A cada 6 meses,Online,"Arezzo,Schutz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce7c12c2-581a-4113-91c8-8aefe011248b_0adc1c5cbd5af884,63,3,3
2024-06-28 13:50:02,2024-06-28 13:52:59,IP Address,200.142.47.82,100,176,True,2024-06-28 13:52:59,R_8PaUQXjPfQhSh75,,,,,-15.7792,-47.9341,anonymous,EN,Sim,Uma  vez por ano,Loja Física,Outras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5313ae1-d3e2-4ae7-8d78-cfd828136b54_0adc1c5cbd5af884,37,5,5
2024-06-28 13:51:53,2024-06-28 13:53:00,IP Address,191.13.48.85,100,67,True,2024-06-28 13:53:00,R_1kmD2wLG53XDex3,,,,,-23.6283,-46.6409,anonymous,EN,Sim,Somente se os atuais não forem mais utilizáveis,Ambos na mesma proporção,"Arezzo,Schutz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d28b1d54-02ca-460f-a37d-cb7230b013d3_0adc1c5cbd5af884,41,3,1
2024-06-28 13:50:51,2024-06-28 13:53:10,IP Address,200.195.252.159,100,138,True,2024-06-28 13:53:10,R_7UEI1tQ2fNCMg3n,,,,,-15.7792,-47.9341,anonymous,EN,Sim,A cada 6 meses,Loja Física,"Arezzo,Schutz,Paula Torres,Luiza Barcellos,Alexandre Birman",Não,Redes sociais,Rede Sociais,Moderna,Melhor relação custo-benefício,"Informações sobre a qualidade do e o conforto do sapato,Variedade de estilos e peças",4,3,5,2,1,Visita lojas físicas para experimentar pessoalmente,,,,,,,,,,,,,,,,,,,0183634b-ccb3-4b51-aea8-3fcb44c96295_0adc1c5cbd5af884,52,5,1
2024-06-28 13:52:29,2024-06-28 13:53:47,IP Address,201.89.81.74,100,77,True,2024-06-28 13:53:47,R_5wEy3zAnRQ7AWBo,,,,,-25.4202,-49.2762,anonymous,EN,Sim,Uma  vez por ano,Loja Física,Arezzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a3760a0-6086-4b49-a164-df2fd57a7a97_0adc1c5cbd5af884,56,4,3
2024-06-28 13:53:40,2024-06-28 13:54:49,IP Address,186.204.174.52,100,69,True,2024-06-28 13:54:50,R_7BV0bO2HkTPIxYq,,,,,-23.5335,-46.6359,anonymous,EN,Sim,A cada 6 meses,Ambos na mesma proporção,"Arezzo,Schutz,Outras",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85497bec-4709-4e40-87e1-b156aa7bafdb_0adc1c5cbd5af884,30,3,3
2024-06-28 13:54:50,2024-06-28 13:55:12,IP Address,186.220.197.103,100,22,True,2024-06-28 13:55:13,R_7MPQdxy7pqC97Zn,,,,,-23.5335,-46.6359,anonymous,EN,Sim,Somente se os atuais não forem mais utilizáveis,Loja Física,Outras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d5110ca83fc66bd_0adc1c5cbd5af884_3f864c1a3c036c46_75517e50fba27e7ee9f7fc228beb331d,56,3,3
2024-06-28 13:54:51,2024-06-28 13:56:07,IP Address,189.78.8.198,100,75,True,2024-06-28 13:56:08,R_34n0hFSe4bjOCMp,,,,,-23.5335,-46.6359,anonymous,EN,Sim,Uma  vez por ano,Online,"Arezzo,Schutz,Luiza Barcellos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90c0eed4-5941-4d61-aecc-fb130dd5cdce_0adc1c5cbd5af884,34,3,2
2024-06-28 13:53:18,2024-06-28 13:56:15,IP Address,24.152.64.20,100,176,True,2024-06-28 13:56:15,R_1Inse3QKWXQnK3h,,,,,-23.5335,-46.6359,anonymous,EN,Sim,A cada 6 meses,Loja Física,"Arezzo,Schutz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dec69acb-6920-47ba-90b0-8f13adf35c2d_0adc1c5cbd5af884,47,3,3
2024-06-28 13:56:03,2024-06-28 13:56:33,IP Address,191.57.17.26,100,29,True,2024-06-28 13:56:33,R_3oH2JUzsl6xCSkQ,,,,,-22.9201,-43.0811,anonymous,EN,Sim,A cada 6 meses,Loja Física,"Arezzo,Schutz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b62a61da-08aa-4d70-8321-ed467be56e41_0adc1c5cbd5af884,40,3,1
2024-06-28 13:55:49,2024-06-28 13:56:36,IP Address,189.45.64.92,100,47,True,2024-06-28 13:56:37,R_5s6aDBXpOH1Zqkr,,,,,-3.7138,-38.5285,anonymous,EN,Não," A cada dois anos",Online,Outras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5152f546-648d-4389-9b42-75fa25a5eace_0adc1c5cbd5af884,39,5,2
2024-06-28 13:56:11,2024-06-28 13:56:51,IP Address,149.102.233.194,100,39,True,2024-06-28 13:56:51,R_6kZlHPdKHhSmSfn,,,,,-23.5335,-46.6359,anonymous,EN,Sim,A cada 6 meses,Loja Física,"Arezzo,Outras",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161678f5-8540-439a-a9f9-bfd6929b4cef_0adc1c5cbd5af884,68,3,2
2024-06-28 13:56:25,2024-06-28 13:57:17,IP Address,179.173.223.181,100,52,True,2024-06-28 13:57:17,R_5AESMKxaKJ1lmR8,,,,,-23.5335,-46.6359,anonymous,EN,Sim,A cada 6 meses,Loja Física,Arezzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f55482e9-d2cf-40bc-8682-90cefe469b30_0adc1c5cbd5af884,40,3,3
2024-06-28 13:55:53,2024-06-28 13:57:20,IP Address,189.40.75.30,100,86,True,2024-06-28 13:57:20,R_8MuFq8amSnJbHfM,,,,,-23.6283,-46.6409,anonymous,EN,Sim,Uma  vez por ano,Loja Física,Outras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d0b9b6e-a863-494f-a998-40ac60ac3b27_0adc1c5cbd5af884,49,3,3
2024-06-28 13:56:37,2024-06-28 13:57:29,IP Address,179.130.220.21,100,51,True,2024-06-28 13:57:29,R_55NtkwXFvudz6Nu,,,,,-23.5335,-46.6359,anonymous,EN,Sim,A cada 6 meses,Loja Física,"Arezzo,Schutz,Alexandre Birman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc1eaa7e-16cd-4c4b-b086-70d6f1879ffb_0adc1c5cbd5af884,61,3,2
2024-06-28 13:55:58,2024-06-28 13:58:40,IP Address,179.99.127.174,100,161,True,2024-06-28 13:58:40,R_5dAB60iliUlKepm,,,,,-23.5335,-46.6359,anonymous,EN,Sim,Uma  vez por ano,Loja Física,"Arezzo,Schutz,Paula Torres,Luiza Barcellos,Outras",Não,Redes sociais,Recomendação,Luxuosa,Outros,Promoções/descontos,4,3,5,1,2,"Acessa o site da marca diretamente (qual marca?),Visita lojas físicas para experimentar pessoalmente",,,,,,,,,,,,,,,,,,,36c1d9ff-84ec-4b6a-86c0-d57ec7c5be4f_0adc1c5cbd5af884,45,3,4
2024-06-28 13:56:52,2024-06-28 13:58:46,IP Address,179.94.188.213,100,114,True,2024-06-28 13:58:47,R_3B9SWgG00YyujZe,,,,,-21.1746,-47.7996,anonymous,EN,Sim,A cada 6 meses,Online,"Arezzo,Paula Torres,Luiza Barcellos,Alexandre Birman",Sim,,,,,,,,,,,,Recomendação de amigos/família,Promoter,9,"Qualidade dos produtos,Conforto,Atualização de modelos",Preço,Sim,3,4,"Procura pelo produto específico na internet,Acessa o site da marca diretamente,Visita lojas físicas para experimentar pessoalmente,Busca tendências de moda em redes sociais,Assiste vídeos de reviews",Recomendação,,,,,4,1 ou 2 vez(es) na semana,4,Eventos sociais (festas e celebrações),eeb43261-1bda-4a6b-8ce7-ba60522df751_0adc1c5cbd5af884,40,3,1
2024-06-28 13:58:46,2024-06-28 13:59:22,IP Address,187.38.62.206,100,35,True,2024-06-28 13:59:23,R_6EnGpHItetM51GK,,,,,-23.5335,-46.6359,anonymous,EN,Sim,A cada 6 meses,Online,Arezzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4666ebae-f0c7-4992-8283-c36ae689ced4_0adc1c5cbd5af884,26,3,1
2024-06-28 13:54:01,2024-06-28 13:59:23,IP Address,177.138.252.81,100,322,True,2024-06-28 13:59:24,R_5rOAvogWlchmKts,,,,,-23.5335,-46.6359,anonymous,EN,Sim,A cada 6 meses,Loja Física,"Arezzo,Schutz,Paula Torres,Luiza Barcellos,Outras",Não,Redes sociais,Rede Sociais,"Elegante,Moderna,Desejável","Estratégias de marketing mais atraente,Promoções e descontos mais frequentes,Não tem uma loja física perto","Informações sobre a qualidade do e o conforto do sapato,Variedade de estilos e peças,Publicidade criativa e atraente",5,4,3,2,1,"Procura pelo produto específico na internet,Acessa o site da marca diretamente (qual marca?),Visita lojas físicas para experimentar pessoalmente",,,,,,,,,,,,,,,,,,,e42517fe-82ae-406c-9416-5227b0571ca6_0adc1c5cbd5af884,62,3,3
2024-06-28 13:56:57,2024-06-28 13:59:49,IP Address,177.132.90.25,100,171,True,2024-06-28 13:59:49,R_56a51Vskm8Uv6C9,,,,,-22.9201,-43.0811,anonymous,EN,Sim,A cada 6 meses,Ambos na mesma proporção,"Arezzo,Schutz,Tatiana Loureiro,Paula Torres,Luiza Barcellos,Alexandre Birman,Outras",Sim,,,,,,,,,,,,Redes sociais,Promoter,9,"Qualidade dos produtos,Design,Conforto",Preço,Sim,4,4,Acessa o site da marca diretamente,Recomendação,4,1,3,2,5,1 ou 2 vez(es) na semana,3,Eventos sociais (festas e celebrações),2f814199-4564-4586-a1c0-0c42d7035944_0adc1c5cbd5af884,35,3,2
2024-06-28 13:59:19,2024-06-28 14:00:06,IP Address,177.220.172.189,100,46,True,2024-06-28 14:00:07,R_6fGUkauol0JM99f,,,,,-25.5026,-49.2908,anonymous,EN,Sim,Uma  vez por ano,Loja Física,"Arezzo,Schutz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddd8d85d-c8b0-4677-a5c6-4d5c39b0587d_0adc1c5cbd5af884,22,4,3
2024-06-28 13:59:58,2024-06-28 14:00:27,IP Address,189.68.217.214,100,28,True,2024-06-28 14:00:28,R_5GkQ2cAyOeMbSRS,,,,,-23.5335,-46.6359,anonymous,EN,Sim,A cada 6 meses,Online,"Arezzo,Schutz,Luiza Barcellos,Outras",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48fb8e55-946c-46ad-8709-08e7651b5ad9_0adc1c5cbd5af884,55,3,1
2024-06-28 13:59:53,2024-06-28 14:00:32,IP Address,45.235.57.103,100,38,True,2024-06-28 14:00:32,R_7MuSDiuUkmr3iLf,,,,,-15.7792,-47.9341,anonymous,EN,Sim,Uma  vez por ano,Loja Física,"Arezzo,Schutz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3a5f032-860c-479a-90a2-8ba4b42b0d82_0adc1c5cbd5af884,35,5,3
2024-06-28 13:58:43,2024-06-28 14:00:59,IP Address,191.183.42.143,100,135,True,2024-06-28 14:00:59,R_54HlWrgQ3Y3xy3L,,,,,-23.5312,-46.7901,anonymous,EN,Sim,A cada 6 meses,Ambos na mesma proporção,"Arezzo,Schutz,Tatiana Loureiro,Paula Torres,Alexandre Birman",Sim,,,,,,,,,,,,Recomendação de amigos/família,Promoter,9,"Qualidade dos produtos,Conforto,Trabalho artesanal,Atualização de modelos,Inovação","Sustentabilidade,Preço",Sim,4,5,"Pede recomendações para conhecidos,Procura pelo produto específico na internet,Acessa o site da marca diretamente,Busca tendências de moda em redes sociais",Recomendação,4,3,1,2,5,1 ou 2 vez(es) na semana,3,"Uso diário (no trabalho, escola ou atividades cotidianas)",773967fd-3096-4454-a4d7-7e13b7c4fd75_0adc1c5cbd5af884,32,3,2
2024-06-28 13:47:12,2024-06-28 14:01:06,IP Address,177.182.139.183,100,834,True,2024-06-28 14:01:07,R_1AGTgqSUDRmt4gv,,,,,-19.9221,-43.9347,anonymous,EN,Sim,A cada 6 meses,Ambos na mesma proporção,"Arezzo,Schutz,Paula Torres,Luiza Barcellos",Sim,,,,,,,,,,,,Redes sociais,Promoter,9,"Qualidade dos produtos,Conforto,Trabalho artesanal,Atualização de modelos,Sustentabilidade","Design,Preço,Exclusividade",Sim,3,4,"Procura pelo produto específico na internet,Visita lojas físicas para experimentar pessoalmente,Busca tendências de moda em redes sociais",Rede Sociais,4,3,1,2,5,1 ou 2 vez(es) na semana,2,"Ocasiões formais (como casamentos, formaturas ou eventos corporativos)",2c063609-131a-436f-ae69-27fa045bee9b_0adc1c5cbd5af884,59,3,2
2024-06-28 13:59:55,2024-06-28 14:01:24,IP Address,177.21.114.157,100,89,True,2024-06-28 14:01:25,R_1L74WWbRitC9nXl,,,,,-2.87,-40.4906,anonymous,EN,Sim,A cada 6 meses,Ambos na mesma proporção,"Arezzo,Schutz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4136a12-2572-49f9-bc0e-c6260a7a7113_0adc1c5cbd5af884,45,3,3
2024-06-28 14:00:33,2024-06-28 14:01:26,IP Address,179.228.251.223,100,53,True,2024-06-28 14:01:27,R_5fGIxDKZARtrvJq,,,,,-23.6283,-46.6409,anonymous,EN,Sim,Uma  vez por ano,Online,"Arezzo,Schutz,Luiza Barcellos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271871ca-0124-42de-b004-b22d4d0a55be_0adc1c5cbd5af884,45,3,1
2024-06-28 14:00:52,2024-06-28 14:01:33,IP Address,191.205.12.47,100,41,True,2024-06-28 14:01:34,R_6Yr43dfqaghCw6Z,,,,,-23.6283,-46.6409,anonymous,EN,Sim,Uma  vez por ano,Loja Física,"Arezzo,Luiza Barcellos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d1b247e-870d-4ca4-b942-be442bdc83d4_0adc1c5cbd5af884,53,3,4
2024-06-28 14:01:10,2024-06-28 14:01:36,IP Address,177.212.12.132,100,26,True,2024-06-28 14:01:36,R_1rNvb4PwFtTddoZ,,,,,-19.9221,-43.9347,anonymous,EN,Sim," A cada dois anos",Loja Física,Outras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d60b5621-5f0d-4f2a-8f58-443f62d7b563_0adc1c5cbd5af884,64,3,1
2024-06-28 13:50:35,2024-06-28 14:01:52,IP Address,52.67.208.255,100,677,True,2024-06-28 14:01:53,R_1NF1J1PHuPxPI7J,,,,,-23.5335,-46.6359,anonymous,EN,Sim,A cada 6 meses,Loja Física,"Arezzo,Schutz,Paula Torres,Alexandre Birman",Não,Recomendação de amigos/família,Recomendação,"Elegante,Desejável,Exclusiva","Promoções e descontos mais frequentes,Não tem uma loja física perto,Outros","Avaliações e opiniões positivas de outros clientes,Informações sobre a qualidade do e o conforto do sapato,Recomendações de amigos/familiares",5,3,2,1,4,"Pede recomendações para conhecidos,Acessa o site da marca diretamente (qual marca?),Visita lojas físicas para experimentar pessoalmente",,,,,,,,,,,,,,,,,,,c4856044-dc08-4755-bb23-7523ae6e0e6c_0adc1c5cbd5af884,61,4,3
2024-06-28 14:02:07,2024-06-28 14:02:36,IP Address,177.174.220.156,100,28,True,2024-06-28 14:02:36,R_7F2m6DTvhTOd233,,,,,-15.857,-47.943,anonymous,EN,Sim,A cada 6 meses,Ambos na mesma proporção,"Arezzo,Outras",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78e499cb-199a-40cc-8460-2153d3fd3b2b_0adc1c5cbd5af884,42,3,2
